"Polycyclic aromatic hydrocarbons (PAHs)" "Benzo(a)pyrene" "Naphthalene" "Fluoranthene" "Anthracene" "Pyrene" "Chrysene" "Phenanthrene" "Polychlorinated biphenyls (PCBs)" "PCB-126" "PCB-153" "PCB-180" "PCB-209" "Dichlorodiphenyltrichloroethane (DDT)" "Dichlorodiphenyldichloroethylene (DDE)" "Glyphosate" "Atrazine" "Lindane" "Aldrin" "Dieldrin" "Volatile organic compounds (VOCs)" "Benzene" "Toluene" "Xylene" "Ethylbenzene" "Formaldehyde" "Trichloroethylene (TCE)" "Perchloroethylene (PCE)" "Dichloromethane" "Dichloroethene" "Perfluorooctanoic acid (PFOA)" "Perfluorooctane sulfonate (PFOS)" "Nitrogen (N)" "Phosphorus (P)" "Potassium (K)" "Ammonia (NH3)" "Nitrates" "Phosphates" "Uranium (U)" "Radon (Rn)" "Cesium-137 (Cs-137)" "Benzene hexachloride (BHC)" "Hexachlorobenzene (HCB)" "Chlordane" "Heptachlor" "Endosulfan" "Methoxychlor" "Pentachlorophenol" "2,4-Dichlorophenoxyacetic acid (2,4-D)" "Aldicarb" "Carbaryl" "Imidacloprid" "Chlorpyrifos" "Diazinon" "Parathion" "N-Methyl-2-pyrrolidone (NMP)" "Trichloroethane" "Trichloroethene" "Methyl tert-butyl ether (MTBE)" "Perfluorohexane sulfonate (PFHxS)" "Perfluorononanoic acid (PFNA)" "Perfluorodecanoic acid (PFDA)" "Perfluoroundecanoic acid (PFUnDA)" "Perfluorododecanoic acid (PFDoDA)" "Aldicarb sulfone" "Aldicarb sulfoxide" "Carbendazim" "Fipronil" "Fenitrothion" "Chlorfenapyr" "Ethylene glycol" "Butyl benzyl phthalate (BBP)" "Diethyl phthalate (DEP)" "Dimethyl phthalate (DMP)" "Di-n-octyl phthalate (DNOP)" "Di-n-butyl phthalate (DBP)" "Bisphenol A (BPA)" "Triclosan" "Methylmercury" "Cadmium chloride" "Cadmium sulfate" "Cadmium oxide" "Hexavalent chromium (Cr6+)" "Sodium chromate" "Potassium chromate" "Arsenic trioxide" "Arsenic pentoxide" "Nickel sulfate" "Nickel chloride" "Zinc sulfat"
"Perchloroethylene (PCE)" 0.407945104657279 1.7924602225406 1.20751536993411 0.276491682423617 1.55389894819167 1.48913908097279 0.245925018874627 1.55458429477959 0.5150067687853 0.149409240742311 1.16006532295671 0.623322899362596 0.380255073063165 1.31107918327913 1.47312502894636 0.234020737876761 1.4216278260511 0.816074920801678 0.3745263616894 1.65870844868908 0.835182856053935 0.409949871988401 0.974699048940039 1.02130626437016 0.119004760354491 1.71905045064515 1.19814813691181 0 1.67750438502122 1.00639894393926 0.231097581352369 1.27901657495752 0.924001741684524 0.456219564947285 1.31791854511396 1.09119297646339 0.471827894071923 1.3157157364106 1.08315305106258 0.303549596636511 1.31810897003592 0.713679223579861 0.453481101142238 1.04416231248752 1.21406112149014 0.536572506116227 1.22300323832667 0.964816823796644 0.556264792056797 1.34226056164283 0.877586623931904 0.301739877528481 1.21516879327184 1.05466871669151 0.503828217023723 1.44410705295824 0.962248240176095 0.340268952458372 1.17880837703962 1.04284957915329 0.307956360571211 1.13555998631253 0.705461109768094 0.344051729336076 1.10991252024356 1.12227420911649 0.444719010111493 1.12941473928947 1.14575790663633 0.385153960576692 1.59822583072321 1.05683705212793 0.374360988733571 1.41025459971725 1.02670110205129 0.56802263622127 1.07997533968279 1.07229165196177 0.281904481276508 1.14060620444653 0.838459696367392 0.312255385305135 0.909752099226149 0.877793397910062 0.351107525781135 1.4151525345563 0.885675807472745 0.256637509032029 1.20066671396916 1.03076014397458
"Dichloromethane" 1.18962217197888 0.114955837519377 0.887887322696446 1.40101270259761 0.456421748244461 0.782905583905427 1.42830853178117 0.122920090241633 1.16249761623592 1.52809514427891 0.149996698605351 1.05418148565863 1.62985896916892 0.104043594407834 0.717512736088055 1.34675782925824 0.255876558970129 0.861429464219546 1.25969748509487 0.01879593633214 0.842321528967289 1.17372081380415 0.354958473648311 0.65619812065106 1.55849962466673 0.0415460656239275 0.896449562472591 1.67750438502122 0 0.671105441081961 1.40468768762412 0.131117100588778 0.889032907566529 1.57786121207328 0.169757782174758 0.806928596965859 1.01804143374144 0.140898875685424 0.558407110490639 1.26335106819686 0.185572207231041 0.957066709934948 1.15070851389601 0.205095878466828 0.457324827110535 1.26306651789778 0.00291720479356008 0.90787239967767 0.91719115608327 0.214405176894674 0.780961237317148 1.41673784580411 0.0251256073324069 0.640202269310686 1.3819934754882 0.352055353473752 0.937655537868673 1.713001967402 0.0334525250615426 0.908952434317044 1.5589623368142 0.0739658054950406 0.940288184716617 1.50489514549135 0.11518554976908 0.881999155551377 1.81714098641712 0.100562695078178 0.787085315154907 1.36272206982224 0.575637864666325 0.89742789598581 1.15315998215791 0.302386996633203 0.557925653256823 1.31955673417502 0.167295737293661 0.709273523485029 1.29364700926262 0.0679854124039847 1.04594583115166 1.50059979604384 0.448408221674816 0.828128167238681 1.19604394560512 0.321303331018047 0.894758510622118 1.48772264664248 0.00195927427962401 0.85085657822784
"Dichloroethene" 0.518516730896921 0.786061278601337 0.216781881614485 0.729907261515646 1.12752718932642 0.111800142823466 0.757203090699214 0.548185350840328 0.491392175153963 0.856989703196953 0.52110874247661 0.383076044576667 0.958753528086956 0.775149035489795 0.0464072950060941 0.675652388176277 0.415228882111832 0.190324023137585 0.588592044012906 0.652309504749821 0.171216087885328 0.502615372722187 0.31614696743365 0.0149073204309012 0.887394183584773 0.712651506705889 0.22534412139063 1.00639894393926 0.671105441081961 0 0.733582246542159 0.802222541670739 0.217927466484568 0.906755770991318 0.840863223256719 0.135823155883898 0.346935992659479 0.812004316767385 0.112698330591322 0.592245627114903 0.856677648313002 0.285961268852987 0.479603072814048 0.466009562615133 0.213780613971426 0.591961076815824 0.674022645875521 0.236766958595709 0.246085715001309 0.885510617976635 0.109855796235187 0.745632404722153 0.696231048414368 0.0309031717712753 0.710888034406244 1.02316079455571 0.266550096786711 1.04189652632004 0.637652916020418 0.237846993235083 0.887856895732238 0.59713963558692 0.269182743634656 0.833789704409385 0.555919891312881 0.210893714469416 1.14603554533515 0.570542746003783 0.115979874072946 0.691616628740276 1.24674330574829 0.226322454903849 0.482054541075949 0.973492437715164 0.113179787825138 0.648451293093063 0.5038097037883 0.0381680824030685 0.622541568180656 0.603120028677976 0.3748403900697 0.829494354961882 0.222697219407145 0.15702272615672 0.524938504523158 0.992408772100008 0.223653069540157 0.816617205560524 0.673064715361585 0.179751137145879
"Perfluorooctanoic acid (PFOA)" 0.377004743578397 1.5196435251435 1.25242072609207 0.00367498502651301 1.40723214037817 1.53946808981612 0.299263986060209 1.28176759738249 0.242190071388196 0.123407456654793 1.04409450809919 0.350506201965492 0.530464952504144 1.17420212230572 1.51470337325858 0.141610607604595 1.14881112865399 0.543258223404574 0.371851755747679 1.38589175129198 0.562366158656831 0.368314619026652 0.844125259564917 0.748489566973061 0.153811937042613 1.44623375324805 1.24357294712932 0.231097581352369 1.40468768762412 0.733582246542159 0 1.09144921422251 0.937868778060496 0.345899649724697 1.15367111022906 1.11170649782252 0.278937374631922 1.16593899191515 1.05334935593278 0.2299771051506 1.12760476016173 0.702422865967883 0.222516795287185 0.84959596979823 1.18820578331772 0.337434002666365 1.07906422026178 0.988463050863887 0.345062914439265 1.16910486284676 0.856393908499118 0.111924418043362 1.01172807641857 1.03711361304301 0.331595641560115 1.24266070578368 0.991471295715986 0.304160146975172 0.971993877353737 1.07600190518962 0.201219719475928 0.943230507852701 0.686238030180016 0.206937621317796 0.941466717925465 1.15888854339287 0.422993338569058 0.923632525294642 1.16912809303681 0.189416614906869 1.40030182889672 1.08945385855442 0.252331616352132 1.20783404149038 0.984101400294032 0.385990525181957 0.8756263340778 1.07195686774107 0.0936863951094017 0.966700712667338 0.874481458164195 0.172729592693663 0.783690934809538 0.868975594072834 0.153224463101817 1.22175549792084 0.894564418186715 0.108726534345736 0.995889318540006 1.05186133135624
"Perfluorooctane sulfonate (PFOS)" 0.963218271724002 0.0161612630694017 1.30560862046005 1.53212980318639 0.452168901937689 1.51136547086941 1.11887051073484 0.254037190830411 1.2936147168247 1.65921224486769 0.484015470162244 1.18529858624741 1.3069104208737 0.381858330469982 1.45500640422493 1.04534902938815 0.386993659558907 0.992546564808324 1.01431316581187 0.149913036920918 0.973438629556068 0.948752955068712 0.451531843882488 0.787315221239838 1.68961672525551 0.0895710349648507 1.30280356465977 1.27901657495752 0.131117100588778 0.802222541670739 1.09144921422251 0 1.04416846842763 1.28354476004378 0.195292175105287 1.13342672375735 0.814359835572955 0.297128393926143 0.90102863010615 0.990893847813165 0.046077460354296 0.92753144227812 0.937759339421065 0.245478760231736 0.96638590301481 1.07608659238038 0.32070854567507 1.09709603063255 0.751682139244129 0.140585050220071 0.898053823302706 1.11653787525874 0.16474197142568 0.948448459575931 1.15700654561821 0.211657966643091 1.11934435800857 1.34297610245486 0.211981892416948 1.16859600674299 1.22702751628378 0.151478896252968 0.904112314602111 1.19600438044441 0.214534614045098 1.22137914348554 1.43892749337358 0.229944676329237 1.17169258730872 1.09705389675429 0.332489065354207 1.17241439296846 0.910802969506548 0.194115791549032 0.829920648829054 1.13698483011266 0.254950498037804 1.03169870090292 1.00913075340923 0.169085157475019 1.10559237860164 1.18451559361106 0.500296101059019 0.945185956009863 0.940888825449087 0.144511676441724 1.01471271696768 1.16214651094679 0.183209727756108 1.11085020262402
"Nitrogen (N)" 0.560943686282694 1.00398874508591 0.333834757636205 0.511979795031079 1.01922797602371 0.615850606007336 0.68188145595487 0.766112817324895 0.273464708669396 0.639062236712385 0.609465637667037 0.1651485780921 0.63453473034042 0.795392420822254 0.583310441360077 0.79719114320736 0.633156348596399 0.0276034433469824 0.570428978645858 0.870236971234388 0.0467113785992391 0.570648329859371 0.596798604596455 0.232834786915469 0.669466717100205 0.930578973190456 0.326466993819967 0.924001741684524 0.889032907566529 0.217927466484568 0.937868778060496 1.04416846842763 0 1.28359123829452 0.93588379299642 0.174096016891086 0.813913391131267 0.860258774229231 0.233804199175916 0.708276176742063 1.08911620491362 0.241851674629894 1.01251951531132 0.948630820408928 0.327017963120729 1.21544451941262 0.773222956454296 0.061306839846829 0.879868957565257 1.00113687572046 0.150792256444958 1.04460632962718 1.10941871179687 0.177198937021642 1.24508444345976 1.25542426649405 0.0786778756849316 1.22377836065425 1.11124592667437 0.153860175871123 1.13659347871509 0.984944246118889 0.264018533484267 1.14459598949656 0.834208805606126 0.234336854413084 1.34189097269615 1.07258906454687 0.231902862734967 1.10324069526098 1.34832457301926 0.164733548040839 0.710097109813191 1.23763700817154 0.248436112938008 1.28202415684112 1.03291332919833 0.154843954576643 0.861853283162949 0.879985471807453 0.114241165353445 1.11059708887446 0.562173667823777 0.105842183146056 0.850875781208614 1.17688568511329 0.0455912837738171 1.04517071795719 1.1099089487281 0.115356764597237
"Phosphorus (P)" 0.722647728079801 1.69281704959266 1.59773430537146 0.176848509475672 1.65672306008786 1.88463120043579 0.63121849991592 1.45494112183165 0.415363595837355 0.0497660677943653 1.33536804892583 0.523679726414651 0.830320079028861 1.44119373567446 1.86042769086944 0.487275250601849 1.32198465310315 0.716431747853733 0.717141243123487 1.55906527574114 0.73553968310599 0.713365625705371 1.12874051386137 0.921663091422219 0.0193615874065456 1.61940727769721 1.58883435243375 0.456219564947285 1.57786121207328 0.906755770991318 0.345899649724697 1.28354476004378 1.28359123829452 0 1.38527451321663 1.45750151311015 0.547896317666084 1.41757652981015 1.39161914882708 0.575345635473925 1.31178302984457 1.0470309532801 0.357965398812608 1.03934933339132 1.52659185567176 0.222597072859359 1.34068679652001 1.33436241701118 0.55952830772514 1.38565785592654 1.19834384352323 0.240586791165388 1.16899336572626 1.37851114674913 0.138713697873448 1.39509843426068 1.33730726906135 0.146773210755401 1.12154348371954 1.42178360038376 0.154993894784732 1.13228593767603 1.02997695298456 0.139001470174482 1.17515187527634 1.50460326084383 0.170060938926273 1.07926025913718 1.51496910248343 0.20433637606567 1.55689378897493 1.43526228110246 0.58539173461836 1.35889497193946 1.31910647555313 0.191566556556094 1.03860056602825 1.41613703834072 0.42511230115982 1.19031225717392 1.21981575838188 0.173468890986541 1.07504897698949 1.21289717169215 0.453898049831669 1.39557241170974 1.24011354497224 0.240586249198735 1.15017208597798 1.39771077944265
"Potassium (K)" 0.96216382319016 0.0548019446553818 1.16664154977655 1.57077048477237 0.28190681255163 1.35252155381535 1.13000965547935 0.292677872416391 1.33225539841068 1.69785292645367 0.335555162405576 1.22393926783339 1.28868815083175 0.193663968190804 1.29435149727723 1.08525858901198 0.425634341144888 1.0311872463943 1.01226843550305 0.188553718506898 1.01207931114205 0.95038386101961 0.384128274290183 0.825955902825818 1.72825740684149 0.128211716550831 1.16487422297698 1.31791854511396 0.169757782174758 0.840863223256719 1.15367111022906 0.195292175105287 0.93588379299642 1.38527451321663 0 1.00179734905981 0.875528050693304 0.105665692140479 0.763933813318349 1.01784094743214 0.218964263434829 0.860348444082574 1.02960429651671 0.367481382369563 0.810834976892885 1.1902968195281 0.164234530531991 0.983257288654365 0.831805595993298 0.0729066761911224 0.798867826300532 1.19581705614958 0.355122842858219 0.816950106449693 1.26711278571854 0.360039337221696 1.00649502158588 1.42731228589155 0.39744142326202 1.04533371595962 1.31020801549651 0.293154506284575 0.840315954523627 1.28420714170681 0.212683168225236 1.08925582368323 1.53121945950157 0.402952040974339 1.0340558070655 1.18909725698224 0.4164524791321 1.04728337021319 0.943564847562793 0.35759277814321 0.702638230362631 1.25562459723526 0.412320921745841 0.899359250884187 1.06488676397707 0.195465581146984 1.01218103770283 1.26803636318036 0.447025397474954 0.844988617452313 1.00045240984997 0.268573529560466 0.912697244455901 1.23647865372881 0.371644253033291 0.98728366985313
"Ammonia (NH3)" 0.734882585749155 0.921884434485236 0.179098616701707 0.594084105631748 1.03860335322982 0.447453295232743 0.851534809900435 0.684008506724226 0.355569019270065 0.721166547313055 0.666356443248587 0.247252888692769 0.781865205694867 0.839076055837917 0.411320319024636 0.970851632985685 0.55105203799573 0.0545008672536869 0.743266445687459 0.788132660633719 0.0353929320014301 0.74471621238229 0.703080957979654 0.150730476314799 0.751571027700874 0.848474662589787 0.174202241523746 1.09119297646339 0.806928596965859 0.135823155883898 1.11170649782252 1.13342672375735 0.174096016891086 1.45750151311015 1.00179734905981 0 0.984301488427904 0.914385623968942 0.238573780301823 0.882242956193488 1.17659628642759 0.41495979300435 1.18480539653722 1.06862011469024 0.251607418724374 1.38843344453687 0.837725946227212 0.126376198635766 1.04668221176392 1.07140142407019 0.294697685574737 1.21865461640345 1.21739010570596 0.185430293938977 1.4189390185695 1.3413406057509 0.131382356011258 1.39601707453139 1.22511669091676 0.0729630206915604 1.31007947187173 1.09347690475086 0.435970268484506 1.31850076058454 0.93240219899647 0.0879732859161739 1.51373693341521 1.19029640535705 0.0580058864419094 1.27726205448214 1.4182498137659 0.063994589659465 0.883812047327115 1.32734713694995 0.303514252790355 1.45535055020499 1.15444794603771 0.102463577399293 1.03594911466537 0.976908800642111 0.255293242262727 1.28442251458645 0.681011570198743 0.261245466521558 1.02448609500625 1.25744884441868 0.21855162150666 1.21882402217528 1.22024844527786 0.0605510394876855
"Nitrates" 0.314051743153367 1.13299727126082 1.14631934418976 0.382971268856167 1.13286699064972 1.4297470193062 0.378746937654856 0.895121343499807 0.144456182494484 0.510053710537474 0.788627711003081 0.0361400519171878 0.624734902931008 0.904962161139837 1.39562117970638 0.245902286434919 0.762164874771311 0.156611969521894 0.347109687031653 0.9992454974093 0.175719904774151 0.296049892957976 0.58311172276319 0.361843313090381 0.540458190925293 1.05958749936537 1.13846126967911 0.471827894071923 1.01804143374144 0.346935992659479 0.278937374631922 0.814359835572955 0.813913391131267 0.547896317666084 0.875528050693304 0.984301488427904 0 0.891457829152839 0.874219646761798 0.230518761391712 0.851561683151937 0.573389620902953 0.208928630477834 0.574885825037808 1.00737277882436 0.415392715010484 0.807367665869796 0.872113369068349 0.100530175718944 0.890170996749025 0.699185448390648 0.327621454032475 0.74345277471192 0.87173926339342 0.464349477550397 0.972880188678797 0.881388055678507 0.55945237849166 0.707050628498107 0.965086911269122 0.443448598202215 0.667638206206711 0.550020833653621 0.425298643600896 0.663066032840029 1.04749564707433 0.670887108224029 0.657603939966886 1.04207533817751 0.343730566980564 1.12822100707451 0.977140806308185 0.156293146721093 0.938798231207236 0.795287324253415 0.485849253007904 0.60815190855403 0.923398347204537 0.194927691106993 0.687790450368961 0.781827348651023 0.402860064133061 0.527654320142271 0.724652321573098 0.126635371818939 0.947060238641199 0.768335324506446 0.36311729889242 0.728849262324228 0.92849548289457
"Phosphates" 0.942810371666392 0.0259430381660471 1.07518872963124 1.54191157828303 0.241424076670566 1.25291542262625 1.11478261484537 0.263818965927057 1.30339649192135 1.66899401996434 0.251242865264808 1.19508036134405 1.25608669599872 0.0882652353502726 1.19421711442962 1.086189025043 0.396775434655553 1.00232833990497 0.991570613817131 0.159694812017564 0.983220404652713 0.932683828470661 0.350649527460399 0.797096996336483 1.69939850035216 0.0993528100614961 1.07387122895977 1.3157157364106 0.140898875685424 0.812004316767385 1.16593899191515 0.297128393926143 0.860258774229231 1.41757652981015 0.105665692140479 0.914385623968942 0.891457829152839 0 0.675816447889218 1.01271288009633 0.323899107049696 0.807186053992884 1.05977052082742 0.433782510694214 0.713974868098404 1.23132693679066 0.0981399876258469 0.904438760873002 0.858866343974822 0.177188205489377 0.729678056514181 1.21705706390033 0.451242437125129 0.73102676763426 1.30512958953501 0.4645007132676 0.927966449254195 1.44939922692288 0.489996539902947 0.961532629888907 1.33255746966659 0.373154760902086 0.78933211877102 1.3096060976754 0.249594099035656 1.00113356150983 1.55714937793017 0.489171636212044 0.943756697602079 1.21754310685387 0.508805928459273 0.962595998003947 0.942823204614028 0.463052795935453 0.620203359471354 1.29867764620951 0.491134395637132 0.812320809965405 1.07473133368055 0.251376492619537 0.943286922989361 1.29094722735694 0.416824068036411 0.774582401761974 1.01331356292415 0.372471698614279 0.840496194445342 1.25455757755763 0.466337752154795 0.903737812047307
"Uranium (U)" 0.686720300617085 0.673362948010015 0.404819989330402 0.842605592106969 0.806645301527657 0.628853516234071 0.837294041744629 0.435487020249006 0.604090505745285 0.969688033788275 0.428378670328556 0.495774375167989 0.839179078452915 0.600873754880479 0.578827329029739 0.91954096334312 0.30253055152051 0.303022353728907 0.710925956183494 0.539611174158499 0.283914418476651 0.690935191191646 0.486639443858647 0.097791010160421 1.00009251417609 0.599953176114566 0.402350938094811 1.08315305106258 0.558407110490639 0.112698330591322 1.05334935593278 0.90102863010615 0.233804199175916 1.39161914882708 0.763933813318349 0.238573780301823 0.874219646761798 0.675816447889218 0 0.82687575839814 0.943331886138226 0.370088253225388 1.0825431207009 0.856133875635003 0.1349839420972 1.289269750024 0.600098361408106 0.253613404222034 0.918163261671896 0.834023050192873 0.205894677004257 1.15141332178156 0.994098642165934 0.0606425401092289 1.33210979018381 1.10697752816745 0.276654830843535 1.3530313482917 1.00589575860936 0.289953884755312 1.25448674171233 0.871624078178578 0.377845708576401 1.25469392027005 0.705838622727663 0.325503991128756 1.47264585743365 0.974426302817018 0.271134672119333 1.19760177823876 1.18032846651772 0.289246986040711 0.806244599391296 1.09431510827363 0.0858679008849669 1.3592283444853 0.942301210913983 0.13681141843274 0.967337399288972 0.749164964692042 0.346043129765221 1.22309658503842 0.477093067826916 0.215096920379696 0.940597728453888 1.02178163810965 0.242668366030745 1.16201980815876 0.998522266978146 0.233938652711655
"Radon (Rn)" 0.147375163353417 1.37830690571624 1.02574914927756 0.137661634400744 1.25046800180352 1.31293662467828 0.148354413175248 1.14043097795523 0.10085345196094 0.26474407608205 0.858870337863227 0.209169582538236 0.395591774391513 1.00757092724317 1.28677276808107 0.0927393968774002 1.00747450922673 0.401921603977318 0.150334564646801 1.24455513186472 0.421029539229575 0.138367247737675 0.671232736494092 0.607152947545804 0.29514855646987 1.30489713382079 1.01703325359335 0.303549596636511 1.26335106819686 0.592245627114903 0.2299771051506 0.990893847813165 0.708276176742063 0.575345635473925 1.01784094743214 0.882242956193488 0.230518761391712 1.01271288009633 0.82687575839814 0 1.03193449646255 0.472500462236945 0.347752385333214 0.765033619167093 0.961400078731258 0.5293586356328 0.91960389296413 0.759598224971157 0.330909028650271 1.04535276537431 0.627729222487599 0.336675181829551 0.943375372037586 0.808574399732038 0.544831402301469 1.1673663282017 0.763301287405559 0.526156124846217 0.912162687104539 0.848046761998805 0.430379679979458 0.852885213057393 0.456682958935936 0.436369392957385 0.812334189285865 0.931146003018394 0.645773701360986 0.862145400014826 0.939788107712888 0.40041782393221 1.31663611105367 0.861368928934015 0.0828407739202762 1.13494919663968 0.760353177371843 0.589735049469449 0.811654313801889 0.84208649407466 0.157481571519769 0.845262285983802 0.64824623064821 0.402602075747701 0.606462233474629 0.639233638115098 0.172452241466653 1.13063199916017 0.664773463804681 0.33816427338716 0.93083440591874 0.822565363656652
"Cesium-137 (Cs-137)" 1.00686130446994 0.0706163697116646 1.34808552502147 1.58658490982865 0.456693450454609 1.55089371795368 1.16125451342782 0.308492297472674 1.34806982346697 1.71366735150995 0.523487378166069 1.23975369288967 1.35133964738887 0.410751036377216 1.49414472167832 1.08475446090975 0.44144876620117 1.04700167145059 1.05795008938935 0.204368143563181 1.02789373619833 0.992217232180258 0.497287204705668 0.841770327882101 1.74407183189777 0.144026141607114 1.34540295144533 1.31810897003592 0.185572207231041 0.856677648313002 1.12760476016173 0.046077460354296 1.08911620491362 1.31178302984457 0.218964263434829 1.17659628642759 0.851561683151937 0.323899107049696 0.943331886138226 1.03193449646255 0 0.97360624873805 0.969094139424063 0.278560624438361 1.00608917033448 1.10189468945656 0.357111672126235 1.14173586624214 0.786080865785461 0.154314559791522 0.943356956541515 1.14973718136935 0.166160675604371 0.991440237626816 1.18359435900873 0.166322612981521 1.16406517957461 1.37472547291424 0.21691698274714 1.21257679997273 1.25923415348723 0.184448083329195 0.95018939604917 1.2273033553502 0.260578462993944 1.26456650315728 1.46891005540801 0.243817030010846 1.21422995124793 1.12783167989883 0.288061293271874 1.21623658963857 0.951396738758174 0.150993803786866 0.873165738620537 1.16147844656657 0.275917746665863 1.07469789072626 1.04647794979624 0.215162070491416 1.15125517567288 1.21675416438038 0.546355161594244 0.990481002673622 0.977872784198105 0.0998635858517642 1.05997242756085 1.1961210581857 0.186235033390681 1.15476066071629
"Benzene hexachloride (BHC)" 0.326526452234006 1.07202254745432 0.572944681972437 0.44394599266266 1.00773079619397 0.857172897798662 0.467757021627241 0.834146619693315 0.205430906300976 0.571028434343966 0.575803454055062 0.0971147757236802 0.490898148314025 0.762641197389161 0.825154876639655 0.56348376162631 0.701190150964819 0.0956372457154018 0.344228205673571 0.938270773602808 0.114745180967659 0.334133227008818 0.481597042023054 0.300868589283888 0.601432914731786 0.998612775558876 0.565071711006571 0.713679223579861 0.957066709934948 0.285961268852987 0.702422865967883 0.92753144227812 0.241851674629894 1.0470309532801 0.860348444082574 0.41495979300435 0.573389620902953 0.807186053992884 0.370088253225388 0.472500462236945 0.97360624873805 0 0.770710935000027 0.786169459175628 0.500399141582288 0.973647962698761 0.710638395400889 0.298891960534426 0.643243079855673 0.915686267518504 0.164197400386881 0.807019320478455 0.961291430327489 0.34172611294032 1.00427816077926 1.13730158687899 0.308092873347218 0.994945429607567 0.953784744320949 0.391713214861408 0.902771950316733 0.83990345220652 0.0272217081598247 0.908248931443092 0.713131803949661 0.474282622106497 1.11408179081127 0.910066859507307 0.472960403539487 0.863199414258259 1.25174467818286 0.403853222704648 0.469040834160628 1.11423096641402 0.321480742123632 1.04040497237643 0.86533501493193 0.369618628673184 0.623195961560928 0.758449409932617 0.219022453817204 0.874869055620525 0.427421920615688 0.167350917056429 0.609586974548129 1.0690884135024 0.1966078822409 0.810650081060554 0.958044463998361 0.357157960270689
"Hexachlorobenzene (HCB)" 0.477147683003241 1.26566435141539 1.34223082717851 0.250304188701599 1.29927022538486 1.6276431646224 0.472847334310371 1.02778842365438 0.0117891023399155 0.377386630382905 0.98266088870525 0.0965270282373807 0.721841339240273 1.08349884379004 1.59570799630716 0.300788163438353 0.89483195492588 0.289279049676463 0.494858038063581 1.13191257756387 0.308386984928719 0.461793402697377 0.775290275978463 0.494510393244949 0.407791110770725 1.19225457951994 1.3340642570641 0.453481101142238 1.15070851389601 0.479603072814048 0.222516795287185 0.937759339421065 1.01251951531132 0.357965398812608 1.02960429651671 1.18480539653722 0.208928630477834 1.05977052082742 1.0825431207009 0.347752385333214 0.969094139424063 0.770710935000027 0 0.692290194151532 1.21597823066856 0.20672730121136 0.982804422534082 1.06918950208512 0.201694601134139 1.03311507886358 0.904103337291348 0.189148389551998 0.836717132033919 1.0786674792219 0.258218461155923 1.06709899950994 1.07682755810255 0.405711453364726 0.792554627325824 1.16133374458057 0.291130580872042 0.786383512405269 0.748879802805848 0.258261573200436 0.81851254582737 1.24434528448352 0.502681119680286 0.746773696486273 1.24277203419417 0.159928064972488 1.22784163578141 1.17383876599831 0.310378060882383 1.031325868866 1.00405445765387 0.276944265472534 0.702171448518693 1.12794968218041 0.208610528175628 0.83535323610804 0.971091875783511 0.248931606207596 0.724502536165983 0.927277169835882 0.175702195953125 1.05764582023982 0.967142834134345 0.241617432485359 0.819144226626 1.12773400205039
"Chlordane" 0.756864899700453 0.320051715986204 1.24717462372007 1.19591682413078 0.64938735353487 1.4846838150259 0.900571441354005 0.0821757882251949 0.957401737769096 1.32299926581209 0.503980218161405 0.8490856071918 1.10668575845225 0.493580186389604 1.43321732987489 0.812012257964292 0.0507806805033013 0.656333585752718 0.807372809720257 0.186299942134688 0.637225650500461 0.740754642084789 0.369503382111841 0.451102242184232 1.35340374619991 0.246641944090755 1.24271591443474 1.04416231248752 0.205095878466828 0.466009562615133 0.84959596979823 0.245478760231736 0.948630820408928 1.03934933339132 0.367481382369563 1.06862011469024 0.574885825037808 0.433782510694214 0.856133875635003 0.765033619167093 0.278560624438361 0.786169459175628 0.692290194151532 0 0.950265978075541 0.834694772182734 0.397037917912612 1.00708382699903 0.507521354616437 0.351625628722336 0.797839671278815 0.871497004722336 0.18390109493969 0.891849862649755 0.914513297051567 0.402336272143349 1.02706030838265 1.0975131003697 0.167908448069752 1.08962032132406 0.981630243784185 0.0943379916363752 0.760139020753874 0.950529246081999 0.196970012073326 1.15429673091465 1.19369932613835 0.124514963082311 1.11521844692114 0.851649075906582 0.55407944912337 1.09612131658447 0.683062412772742 0.370092142540202 0.774299637694833 0.897370499948486 0.0861818048020881 0.97224927356254 0.769728204546232 0.182654377404132 0.98785787826605 0.939122716801226 0.388351620881237 0.843587664920889 0.700737353159265 0.372312072140125 0.912017024808889 0.917619735492758 0.175995982213384 1.03448261353294
